Population,Distance,AgricA,Asphalt,Churches,Schools,Tractors,MAge,Water,Cows
385,39,5532.9707,11,7.4241419,46.119794,18.300816,34.483514,53.325334,52
1106,33,4053.1921,19,7.6830543,37.427969,18.736235,29.926901,52.616986,76
1442,30,6142.2251,20,8.8702321,28.202114,20.949429,30.919629,50.774146,106
3832,36,9020.4563,17,10.213625,17.254834,21.57557,28.088484,75.546834,695
1189,30,7200.3065,19,7.8579053,37.57196,21.657221,29.969432,48.414151,110
1551,35,5857.7242,19,9.7180795,29.462904,19.597453,32.00664,60.317011,107
2208,41,4494.1265,13,9.4187902,32.531876,16.477683,29.495778,74.087239,143
1049,31,4941.3506,15,7.0076844,28.91928,20.019734,30.881334,47.842885,71
717,34,4492.8543,9,10.125139,22.445795,18.802866,32.574738,50.359904,70
504,36,4194.4846,17,10.719349,24.466762,17.967579,31.498765,50.7728,62
2429,36,4628.7466,16,8.0736798,24.827286,18.467127,29.595068,67.028273,169
1793,35,7993.0499,20,8.9098306,25.8066,21.23749,31.10602,61.398205,202
2921,39,5830.1409,25,10.201713,22.52318,18.322674,26.257241,75.892581,274
1094,31,8259.519,13,7.3146545,32.696582,22.089838,31.583765,49.708529,111
2266,34,6068.0877,18,8.3348916,28.297782,20.097756,32.00152,63.098887,224
3382,32,6019.0271,20,10.009786,23.025869,20.443716,29.109301,66.677701,449
1894,33,6837.6828,22,8.7178662,25.160499,20.966445,31.143925,58.182377,174
1422,32,3618.3897,21,8.3946542,26.30616,18.597539,32.630135,53.911387,74
497,39,8313.7932,16,6.4056335,29.705708,20.533937,32.056712,54.992942,92
2493,35,2982.4743,23,8.7681375,25.083588,17.245092,26.445863,65.884724,136
1966,34,7415.4678,14,8.7693079,27.048812,21.063867,30.960585,61.004953,237
896,33,7972.3701,13,7.6386709,39.816994,21.595685,31.115511,50.608089,95
2932,25,9429.14,15,8.9258033,25.903247,23.54229,30.83646,45.669617,224
3484,33,8501.7501,25,9.7790922,20.349651,21.886397,32.770748,68.867538,550
1685,36,8596.8877,19,7.9137814,34.064014,21.353629,32.273624,62.668455,182
1586,34,5220.4487,18,7.1379833,34.059836,19.36673,28.414782,58.859471,104
2543,31,4086.3006,17,6.3308653,24.687894,19.262672,32.763182,59.834884,215
1399,32,4503.5607,7,6.0938364,32.152392,19.338807,28.989676,53.66662,67
614,34,6711.4177,8,8.2705232,31.556948,20.519075,32.164224,49.0283,60
1030,34,6377.3589,16,6.7661797,39.945356,20.35168,32.914866,53.288097,56
2030,34,6589.3358,20,8.7302944,28.843341,20.396015,28.880517,62.130172,201
823,36,5175.4738,18,7.2870377,30.118732,18.975368,28.836436,54.038013,75
2629,38,4814.8565,25,11.211328,22.952244,18.029573,31.036733,71.326154,213
1597,35,7089.4078,15,9.2521194,22.681589,20.718371,30.632194,59.235468,187
1498,35,9914.0541,21,7.7767296,24.879076,22.41033,29.816167,59.283941,240
1710,35,3844.1398,14,7.3834638,24.785317,17.887044,31.308176,61.562506,119
1357,37,5408.4881,12,8.1016624,28.940173,18.681793,32.819474,61.923404,91
1016,36,6625.3561,14,7.5984756,29.24006,19.984184,28.233879,56.909948,74
1780,35,8423.3361,20,9.0196734,29.168227,21.592976,30.753691,60.706259,218
2555,22,11256.932,16,9.2052408,24.521714,24.695713,29.434722,44.452504,475
2909,31,12347.377,16,7.9874971,23.406939,24.288315,27.906734,62.173415,657
942,31,6891.6898,13,10.186153,29.537557,21.282423,29.378058,47.654309,76
2077,34,4832.8623,12,6.3646331,31.136222,19.135427,32.526575,61.869111,162
762,34,8407.7427,18,7.3765839,35.294555,21.683748,32.984756,50.679029,100
2549,35,4104.7231,21,7.3774246,22.042291,18.357327,26.88678,65.815727,165
1420,36,3766.7237,11,13.023819,23.116697,17.647679,30.562134,60.179565,103
1576,38,6029.6095,16,6.7440405,25.23624,18.875789,33.291852,65.414006,125
2996,31,10004.454,23,8.0156655,20.047016,23.207554,27.324914,61.710455,554
337,36,6485.9648,14,7.530676,28.241946,19.991571,31.815309,47.052061,47
1494,38,7764.3362,17,10.279738,23.055857,20.320216,31.177155,64.255708,191
732,34,6794.1786,11,9.1317629,28.928488,20.565796,34.02162,50.639007,71
518,34,4877.9404,12,10.349577,30.511322,19.172527,31.21973,47.303241,52
1925,37,5607.3255,24,9.0850825,26.730055,18.90464,31.643969,65.921618,133
1127,34,6461.4923,16,8.7323415,32.764889,20.495172,30.802864,53.609573,88
1127,40,7205.2421,11,8.4458479,25.559097,19.439707,32.04447,63.727051,117
1472,37,4054.9704,10,7.9952868,28.364373,17.717458,31.69436,61.612491,104
1107,33,6302.9735,20,6.2822699,37.630923,20.416293,29.862736,53.158963,97
1026,31,4274.2252,20,8.982198,28.062357,19.495484,28.197073,47.707094,50
2143,35,13117.748,20,10.853901,21.141209,24.159554,29.668865,63.206116,510
877,29,5046.1796,13,6.7893031,30.039341,20.395239,34.049248,43.371118,58
1224,35,6303.7229,14,8.5530224,30.58629,20.118916,32.007803,56.388246,93
1800,36,4813.6616,23,7.5051691,42.371391,18.527114,28.368252,63.428701,138
884,33,7320.464,15,6.617054,29.313031,21.152822,32.018449,50.63122,96
1402,34,5519.6195,12,8.7292785,28.535782,19.58503,30.882742,57.502487,119
1916,33,4933.5933,22,10.152942,21.651216,19.574648,33.604218,58.36892,140
1525,38,7127.9565,15,7.0366926,25.6586,19.974486,31.970445,63.757806,174
4043,35,7884.2223,24,11.14091,18.386815,21.192685,34.034777,73.950743,654
626,36,5489.4795,21,7.1704914,39.364085,19.156905,30.222148,52.088024,68
2280,35,8431.688,17,7.580098,28.221495,21.518798,29.9964,64.716638,338
2050,38,6814.8797,19,10.768666,23.016711,19.713836,34.02904,67.665402,246
866,34,5749.1439,16,7.7209211,32.24825,19.989601,30.164575,50.83949,52
1011,34,1141.4516,17,7.7965753,24.511602,15.457026,30.87143,54.028278,49
1458,34,6162.2922,22,6.7542528,39.193666,20.200987,30.813717,57.075936,113
1399,38,1762.1369,17,11.438955,27.816289,14.75999,29.085231,63.355419,77
1352,35,10009.993,14,7.3129522,25.483178,22.440486,30.000156,58.302702,236
518,36,9626.5785,14,10.334047,34.039829,22.039599,29.987993,50.701395,69
2984,28,8184.6867,18,10.201649,20.243701,22.609634,28.638404,56.857158,495
1085,32,5668.2931,15,7.0967941,32.806811,20.322153,32.500566,50.111957,91
1480,31,5971.708,13,9.0545637,28.600774,20.686375,31.879873,52.384477,103
1630,35,9322.8276,17,10.075469,24.858349,22.01935,29.917576,60.650808,240
2181,33,8897.2196,17,7.7120473,25.287093,22.279296,29.197937,60.045257,350
1815,34,5774.4785,13,9.6043587,25.801109,19.888663,33.238671,59.966099,138
1597,37,7699.5046,15,7.1778401,46.727726,20.482082,30.326769,63.764283,166
584,30,6811.8662,18,8.099651,34.886194,21.452006,32.395257,41.104835,69
2229,36,6885.1541,24,10.048746,21.514403,20.205054,31.595064,66.167567,253
2865,40,6895.4958,22,9.4727768,20.331077,19.000255,33.222068,76.682286,329
568,36,8367.0008,14,7.8795224,16.849539,21.258644,31.299183,51.325461,131
527,34,4921.6991,12,7.69263,41.085347,19.149308,31.863402,47.837871,46
1354,34,7286.5642,14,8.2362061,32.127307,20.880369,28.616413,57.079439,120
1470,39,4449.2187,19,7.642482,29.564208,17.208286,27.432246,65.732101,65
861,34,4441.7044,17,7.176843,45.266736,18.702684,32.164785,52.389689,76
1025,31,6284.5141,16,8.1364832,27.018255,20.873484,33.38474,48.531024,96
1388,37,5474.1493,14,7.8529655,28.109446,18.948148,33.170351,61.022013,104
655,35,5027.5922,8,9.0393174,32.853503,19.097926,33.797874,50.507965,54
2010,34,6750.1708,14,9.8856058,20.481967,20.690611,29.718792,60.676907,232
1453,41,6340.4789,19,8.6246334,32.521472,18.307084,30.849316,68.506716,122
1521,25,6740.1295,12,8.5400133,28.444344,22.138889,30.73216,41.986025,132
2867,33,6885.6448,21,9.7932944,30.548043,20.857172,26.716101,65.406947,376
898,34,6624.5259,15,7.9487837,37.12564,20.464568,30.913131,52.401175,103
2818,34,8006.2108,26,10.480119,25.860834,21.46909,28.223898,66.176344,397
2311,32,9685.4146,19,13.342651,17.876827,22.788288,30.429561,60.312007,455
1288,37,4778.7315,11,7.9831244,34.003568,18.34469,30.712244,60.22837,86
1652,37,6662.3195,23,10.187328,29.027873,19.786037,28.840771,63.744864,137
2679,35,8514.8916,24,9.2270954,28.188763,21.553819,28.917965,67.269942,400
1663,33,3951.5855,23,8.4440193,30.568446,18.618921,31.827364,57.53061,97
1785,39,7493.4265,17,8.2716738,23.336487,19.944102,30.237661,67.480136,221
1721,31,9575.7892,11,10.55186,26.818534,22.899015,34.177852,54.46107,309
1355,36,6926.487,13,8.7085136,33.889326,20.310446,29.81305,59.320686,132
2570,37,10988.052,18,9.8039768,23.735287,22.618289,28.976564,69.933697,525
2237,37,4796.4696,15,12.260025,19.652998,18.306003,28.09495,67.474287,192
3006,29,9604.3836,17,10.670216,19.733665,23.154227,28.989749,59.89224,569
1122,36,7094.0233,17,7.1567552,35.475668,20.427916,30.243402,57.269342,113
1862,33,3075.7435,20,9.0588863,28.513512,17.957975,26.147967,58.299828,80
2016,38,6565.1875,23,8.2563429,35.344839,19.274134,26.615164,68.780938,169
1577,36,6999.2363,19,8.6843121,31.775864,20.211602,30.132853,62.10096,135
2568,34,6573.388,24,9.9272605,22.664787,20.525975,31.148366,64.524377,272
1918,34,4079.3456,17,8.4338839,23.761285,18.646162,28.488799,59.899638,129
721,29,6584.5772,11,8.5958409,35.481823,21.49402,31.029919,40.975785,42
1099,39,3605.2044,14,9.7924868,29.842234,16.572337,29.57552,61.643903,52
928,30,6123.447,13,7.4535733,22.534232,20.890539,33.90083,46.371482,76
1684,35,3528.5243,23,9.0829023,26.25275,17.591344,34.871966,61.388215,89
1061,37,5774.4324,16,9.079178,30.894941,19.097991,31.475708,58.662514,99
330,39,5848.6358,18,10.166576,30.771397,18.513534,32.529831,52.592854,58
964,33,4624.3593,24,8.9408791,30.515579,19.227727,32.987331,51.081711,76
2711,33,5845.3063,13,6.6472131,22.252387,20.186506,30.021028,63.99549,314
1176,30,5647.0562,5,8.8726336,32.262564,20.696315,32.258251,47.607007,80
4202,33,8179.8331,24,10.770968,18.693335,21.789401,29.600551,71.444764,672
487,35,5146.7456,15,10.13929,27.353212,19.064847,33.731129,48.930307,54
1042,33,8194.4833,19,8.4283329,28.569663,21.687089,31.776595,52.543786,126
1846,37,9005.409,21,8.1904776,28.7503,21.510831,30.387781,64.615225,270
2756,29,6668.019,20,7.3680932,28.034488,21.520498,33.123585,57.571663,327
1094,24,6947.5109,12,7.8364851,25.683982,22.351462,30.579007,36.665102,103
1068,38,7403.6527,14,7.4763908,25.983734,20.03872,32.042291,60.663254,124
2489,31,4300.1554,25,7.2650461,25.00171,19.548829,32.151178,58.629305,182
1439,33,6617.664,10,6.9496649,39.04824,20.746302,29.880881,55.273787,120
2024,30,4875.1255,20,7.8484506,32.936469,20.00395,33.119739,55.50354,141
2485,37,7917.4878,15,8.0328849,27.945364,20.581694,29.72603,70.085814,359
1644,27,6761.2417,8,8.813965,29.779357,21.82755,29.026262,47.368387,145
2333,34,4866.9575,25,9.4579483,29.366367,19.27792,31.810558,62.789002,151
2039,34,7515.4083,12,8.2717699,23.80014,21.166801,28.766219,61.224364,255
620,34,7692.1362,21,6.7733485,34.589682,21.300818,32.91998,48.235689,72
1059,35,7573.5087,19,7.4418561,28.89699,20.920709,29.067106,55.567926,101
1853,33,10030.39,15,8.4467706,27.704695,22.832943,30.131061,58.693696,317
374,27,7259.9543,6,9.1600473,31.868117,22.18662,32.331628,32.139297,48
908,37,1818.4622,19,7.9227252,33.898944,15.073907,30.550029,57.875949,63
246,38,5918.3668,15,6.9720237,44.228793,18.763718,31.560639,49.640799,62
967,31,6265.199,15,8.240535,34.934478,20.954203,34.218896,47.093268,71
1325,38,8096.4245,9,6.870375,32.731813,20.516525,31.287765,63.137683,159
1641,33,4838.6456,16,9.3450145,34.107498,19.346594,29.397002,57.406909,104
1013,40,5048.2894,25,8.7811912,29.766377,17.525416,32.563,62.862604,87
157,33,7289.1332,7,8.040007,39.947939,21.28504,32.216809,35.433773,39
2818,39,6821.3696,21,9.8627746,20.544733,19.406235,32.074995,74.061996,349
1125,36,6137.9608,18,12.903191,27.070239,19.601577,29.540635,58.012547,115
2688,32,10142.753,9,7.9849605,22.227058,23.11492,29.912667,61.799548,593
605,37,7302.4049,8,8.0549601,38.020381,20.196789,32.843556,54.05145,63
2167,38,7727.4858,19,5.383213,29.789037,20.420095,32.791244,68.27086,301
1842,34,6251.3508,20,10.141707,30.631297,20.311976,32.496632,59.672429,143
1088,31,5741.8366,15,6.7215085,30.238318,20.432699,31.787991,49.666331,100
3850,33,6088.7272,16,9.4109952,20.002211,20.458627,24.785149,69.27034,586
3348,38,5757.1499,27,10.315946,16.760106,18.662818,25.375127,76.201317,358
2068,33,4708.7645,15,9.1952803,25.92542,19.319388,28.477731,59.947741,135
1432,35,4967.0098,8,7.508143,30.378666,19.012504,31.927561,58.554936,94
1841,37,6402.9235,15,9.7720068,24.264055,19.494125,31.335074,65.646359,170
1966,35,4514.3723,18,10.200688,16.688084,18.587804,27.859598,62.805919,140
1009,35,3394.9499,10,7.5497938,31.19289,17.474291,32.407512,55.562418,57
1223,37,5469.8485,24,6.6997575,29.158266,18.675824,27.694986,61.074769,105
2782,38,5431.5881,14,8.6409623,26.813659,18.575865,29.097029,72.194665,272
2265,36,8363.3927,21,10.796163,28.270552,21.220917,33.113139,66.494546,302
1643,33,7575.8048,21,9.1098637,30.499151,21.469515,32.617499,56.214679,174
876,37,5512.8643,21,7.7607605,38.131054,18.880822,31.380986,56.780007,83
1071,35,4860.1902,16,8.5842573,28.892736,18.886154,31.853321,55.579543,92
2133,36,7785.2298,15,9.0264144,28.184923,20.940341,29.618882,64.882485,259
1690,37,6422.786,17,9.366247,26.280971,19.702754,30.828687,63.42102,154
1350,38,7768.0147,9,6.4607622,29.926175,20.441226,29.269227,62.354443,152
2025,31,7878.5636,14,8.1323444,22.909691,21.909351,28.033027,56.685452,281
429,34,7044.323,8,13.016118,25.525233,20.728729,34.152607,46.394187,129
2467,28,7480.0969,23,8.0520146,24.809023,22.173833,28.614269,54.141923,289
1364,33,6906.2795,12,8.56285,33.422732,20.870259,28.102895,55.241934,115
1134,33,5710.8068,18,7.0999234,28.658815,19.969641,32.772561,53.505153,111
1900,29,8997.0713,18,9.0049406,24.734598,22.847514,30.114754,52.727484,279
1930,34,6158.7037,18,9.8633888,27.637408,20.22539,32.017207,60.43414,166
2277,33,5460.0671,17,8.888378,21.109568,19.993243,29.907831,60.671119,210
2195,35,4707.5668,13,8.820817,19.264283,18.803595,31.089712,64.036976,192
2482,37,4724.9876,27,10.217523,21.80188,18.22178,29.459623,69.099846,153
1230,36,7253.2879,9,7.7515281,26.56921,20.56009,33.709685,58.138259,140
939,34,5254.4009,12,6.8664229,34.166404,19.458401,32.783251,52.658097,78
1007,35,7440.3818,22,6.9241584,46.428347,20.760741,31.648743,55.544197,121
1222,36,5076.6608,19,7.498162,32.69312,18.915402,33.715584,57.881264,88
2497,28,7393.8795,23,9.6201248,24.772475,22.116333,29.657318,54.397311,280
521,32,6612.0846,10,7.1855414,32.990835,20.91827,33.150612,43.937257,53
1138,35,2170.9007,17,9.0302267,35.730552,16.251908,30.350482,56.781202,59
1621,39,5940.3096,18,6.6711687,28.54843,18.65281,28.844248,66.506731,140
2095,35,3733.1445,15,8.6726101,27.425327,18.001011,30.217656,63.094248,124
787,30,8133.9915,14,8.0952339,40.73992,22.212249,32.480054,44.375538,43
1332,31,6514.3294,4,7.4767361,35.717268,21.140781,30.661388,50.393146,73
1505,36,7981.1442,21,7.8585115,29.043556,20.986893,30.603413,60.98314,160
1455,31,2373.4863,13,6.9159461,27.581888,17.843057,33.777548,51.853209,69
1699,34,4791.4013,16,7.6982954,30.425794,19.127963,28.367381,59.029655,97
1333,36,6776.9082,13,8.3673255,48.622017,20.204094,28.336619,59.110414,73
945,33,4733.9727,13,7.2083419,35.939821,19.377948,32.639964,50.45204,67
1138,37,5531.8729,17,8.1712748,36.719996,18.905444,33.205713,59.347158,71
1421,34,5181.0096,14,7.6579335,29.028469,19.419871,32.162303,56.986238,112
2626,34,7201.2053,22,11.904428,20.190268,20.981495,31.930404,64.722847,358
1736,27,8960.0072,9,8.0221322,27.091532,23.159694,27.469057,47.13184,205
1460,33,7610.0845,14,8.4474636,27.721672,21.426685,27.858211,55.322947,155
1636,36,8387.3931,16,9.0278512,29.97472,21.18427,32.605474,62.528008,208
1783,29,5979.6078,12,8.715022,22.21257,21.096762,28.730122,50.948866,149
3074,37,4347.198,23,7.1310029,28.175218,17.88477,28.250959,72.434156,266
1609,38,8072.4796,21,8.5772727,36.252661,20.566636,32.579608,64.993067,173
2775,30,7760.1354,17,9.2252216,17.273321,22.093322,30.535882,58.790278,421
1654,35,7670.2121,19,8.7477189,31.338193,20.987973,28.545566,60.618702,168
2074,39,4627.7515,24,12.619198,21.268707,17.524032,28.284465,69.448909,115
1875,33,7876.3293,13,8.5738093,27.888148,21.607089,28.140447,58.397385,211
3069,35,9328.9693,20,12.036951,16.128642,22.047294,34.749417,69.54776,615
809,31,5450.6389,26,8.3658641,32.637022,20.289916,31.356892,46.142149,58
821,32,6311.4506,13,7.6434041,32.446619,20.814045,30.895393,47.010752,65
1702,34,7818.9138,11,8.3287323,25.046095,21.361523,31.659919,58.875885,197
2172,31,7751.6548,20,7.3944129,23.741969,21.858008,25.811213,57.418316,265
1525,34,6064.6594,15,8.4491845,28.191351,20.079157,28.711662,57.970518,139
1263,35,4575.558,10,8.5067098,26.534345,18.532239,29.291075,58.005233,65
2752,29,6433.4474,18,10.786958,18.042258,21.427267,29.190133,56.941398,366
990,38,3608.0332,16,7.5939518,33.457847,16.581376,30.307678,60.563846,42
2079,34,7060.8081,17,8.6796604,27.970242,20.84413,34.0937,61.613129,228
3241,33,9151.7704,28,6.5190773,22.401148,22.259772,27.968461,67.772948,566
1719,34,12182.564,16,7.340795,39.128239,23.759099,30.129243,59.721423,339
851,32,5614.3347,8,7.3075163,41.835035,20.177135,28.868539,48.506095,39
3852,34,6173.0928,26,10.591839,14.491937,20.240777,28.320848,71.318383,512
863,35,5096.055,14,7.6939532,41.479146,18.97383,31.872587,54.090441,94
1625,40,4351.3967,19,7.0905051,29.889188,16.89225,30.458795,67.863782,114
2089,34,4867.9313,24,7.7511958,24.374618,19.24435,29.16642,61.43521,140
2482,33,12854.207,22,8.3210663,20.183333,24.207136,32.640467,63.46666,539
1362,32,8148.5079,15,6.8904271,41.460172,21.87539,32.470784,53.540094,149
1932,29,4920.6953,23,9.8152906,26.450014,20.271867,29.106947,52.83841,123
437,37,6231.1034,11,8.77745,30.921424,19.442044,31.369761,51.146117,38
1453,35,7689.3695,12,9.5380555,30.05388,21.028612,30.082093,58.83943,167
908,34,7118.8291,15,7.0364757,23.41714,20.918622,30.463763,51.683476,117
466,31,9076.7972,15,8.3534249,29.745899,22.711264,29.994464,40.373744,85
2358,36,4790.8002,17,11.284316,25.180443,18.461504,29.824138,67.389411,180
2724,38,4424.481,28,9.1651471,28.469855,17.706723,27.760109,71.703991,179
1590,32,9629.0739,19,7.9577943,43.334381,22.800313,30.492809,54.815594,210
726,36,5740.8574,15,6.5989318,32.696657,19.424292,32.336866,52.960663,72
3831,31,9113.2695,23,9.6985327,22.768469,22.727586,25.575583,65.965622,676
1128,33,6939.9431,17,8.7534373,36.279477,20.947221,30.807302,52.699699,79
2176,37,6657.637,16,9.8855323,28.272403,19.824043,30.55884,67.137353,221
1310,32,9216.6685,14,8.692203,27.018381,22.509151,29.510981,53.102363,188
2569,36,8830.1591,25,9.1548078,22.881911,21.605689,30.327399,67.757823,379
1659,34,6155.7761,19,8.5398411,32.72649,20.076219,33.73666,59.491727,134
1080,37,6381.7257,15,8.6551498,29.466576,19.520835,33.968561,59.218616,86
1466,33,6524.929,16,11.600163,22.725471,20.590078,31.626186,56.198917,147
1332,35,9058.5744,19,8.2039514,32.344671,21.996715,33.731122,57.109105,179
2676,37,6021.3826,24,7.8670054,24.912346,19.352607,29.57629,70.03733,272
1987,34,5223.7308,16,8.9932745,22.122819,19.372892,27.962568,61.75588,159
1696,38,8380.9598,25,7.0688892,46.374977,20.77429,33.795998,65.696111,204
1001,35,6026.92,8,9.1232225,29.726275,19.88029,30.715988,54.482518,84
856,35,5911.0624,19,7.6442004,38.583664,19.707528,29.308656,53.508224,64
1940,36,6731.6498,15,8.3002558,34.758431,20.170836,30.886025,63.743655,192
2732,34,5705.2624,21,11.604971,26.863858,19.780105,27.169351,66.21507,288
879,37,3999.7345,20,8.9961521,34.373646,17.494659,29.78156,57.017733,36
640,38,4383.875,12,7.7483926,46.292901,17.412928,33.203187,56.346525,69
3006,36,5472.9464,25,12.343721,19.901104,19.114337,32.72976,70.714117,304
1485,38,7919.3022,14,12.982741,19.652015,20.545456,32.32496,63.482935,254
884,39,849.97458,13,8.2850138,38.148204,13.08884,31.337123,60.33727,70
652,36,5912.4633,13,7.4048512,32.491629,19.381022,33.342156,53.131426,67
2492,34,6907.9309,20,8.4946092,22.462146,20.756855,32.593945,64.096183,279
2794,40,11266.561,15,10.868644,21.357375,22.066685,30.057699,76.402823,595
3067,36,5880.3996,24,10.354485,24.114789,19.32079,31.650214,71.753313,327
1919,36,5283.4296,25,7.3902502,36.622395,18.855578,28.752229,64.662494,153
1471,31,7854.0954,16,7.2642124,39.102637,21.996684,33.69811,51.534014,137
3491,38,4459.285,28,10.543303,20.729481,17.51928,27.892433,76.808219,286
2518,35,6490.6837,23,9.6006919,20.420064,20.162093,34.583985,66.339801,288
444,36,5370.4255,9,7.4986376,31.403617,19.106607,30.266739,49.100462,50
1398,35,5121.5493,21,7.4645562,40.623219,19.206029,31.643871,57.863076,101
3898,39,7305.9528,25,6.8959163,22.834535,19.770215,29.702344,79.65581,576
961,24,9176.6765,16,10.28978,28.733439,23.497975,30.426927,36.527917,72
1608,27,3809.8594,13,7.7518984,29.514413,19.763036,32.236106,47.404559,72
1148,34,5345.9567,17,8.9473946,33.030207,19.681154,27.659328,53.700884,81
2574,29,7752.9027,14,7.0292616,30.680017,22.145947,25.868571,56.983932,329
971,31,5625.8051,9,7.4006877,37.32489,20.374369,29.808279,48.28251,62
1455,33,7613.6611,9,8.2515581,37.847482,21.307069,31.387604,56.29947,148
922,33,3230.5794,11,7.5746731,27.012987,17.976935,31.929095,50.995119,61
1279,34,9548.2188,17,8.2126878,29.54128,22.443308,29.973625,55.279917,180
2340,36,7965.6016,13,11.704582,15.611765,20.87146,30.005162,67.530371,368
1512,31,7821.3704,20,9.0881411,25.444667,21.961639,27.601747,52.021713,149
1397,32,4528.2484,13,8.3206101,27.176601,19.493671,30.176749,52.668244,96
809,35,5807.9777,10,7.9830106,30.109515,19.592554,31.166738,53.204781,67
551,33,2193.3688,20,6.8183662,46.396927,17.010873,33.141612,46.283509,67
1691,32,8253.1498,19,7.3897341,39.251688,22.06234,31.292783,55.013427,178
1787,28,9878.8573,14,8.0909881,25.227175,23.466226,29.177848,49.978871,274
1658,34,11180.99,11,6.2511108,33.661102,23.335414,28.865756,58.399241,307
400,39,4596.3268,9,8.7428006,36.655608,17.235152,31.445645,54.533403,61
1963,34,5027.795,19,9.5949762,24.742331,19.249262,30.962277,61.3741,126
1587,31,4802.3085,14,10.466754,24.236894,19.903517,32.313377,52.67715,112
2493,36,2357.038,19,9.3798017,21.996499,16.077785,29.021142,68.370503,95
1503,34,5617.4381,20,9.3703848,25.801981,19.813712,29.059712,57.297768,112
1545,38,7015.6578,16,7.8923625,23.899646,19.897088,27.908251,63.867686,154
1000,39,6326.3444,21,7.6052377,30.453445,18.787042,28.475692,62.174346,90
757,37,4430.4464,11,8.2290024,28.311271,18.055096,31.654393,54.820448,49
1199,35,6465.4659,15,8.2585207,38.870371,20.17649,28.82553,56.585844,86
2717,40,11097.595,24,9.0854982,21.815654,22.135826,31.249527,74.819388,518
3096,36,5720.9048,23,8.7661743,25.296713,19.452195,26.669928,70.387327,354
614,34,8652.638,12,9.5723211,26.596174,21.764816,31.915943,49.400534,119
1712,27,8400.996,9,10.135948,23.657907,22.834952,34.080352,47.256863,247
1392,32,6408.4072,17,7.6921237,37.846826,20.797476,31.265646,53.288002,99
1492,36,6640.4031,21,8.5455514,26.972157,20.145224,29.31955,60.146658,125
2082,39,6976.3602,16,8.2570399,31.785229,19.343417,29.416557,70.595695,230
771,32,4005.5712,4,7.6645601,31.047432,18.921641,31.231557,47.549349,28
774,37,5122.5137,17,7.1585321,33.285736,18.553655,31.154947,55.617415,52
1627,37,2813.4931,17,11.103163,21.280387,16.28332,29.894768,63.772122,64
1632,35,8391.2317,17,5.4359836,28.418794,21.573663,29.149473,59.597259,228
1232,37,4038.3746,16,8.1749578,32.810431,17.703761,32.492744,59.585348,70
1252,30,4394.7668,15,9.2589552,27.834148,19.662885,28.068331,49.273932,55
2162,34,7278.0276,22,6.8509373,48.872208,20.86805,29.040683,63.094037,240
978,37,5857.7321,12,7.2413754,32.258417,19.248839,30.03506,57.360358,87
1278,31,5180.9618,18,8.458336,25.342112,20.048299,33.495715,51.227037,72
1996,33,5799.5849,20,7.7369615,39.727491,20.170275,27.808874,59.373707,163
1642,29,8857.834,11,8.2967858,40.533785,22.848092,28.955957,49.859711,143
2816,36,9924.5761,17,9.5249384,21.587411,22.25377,28.821067,69.352322,555
1376,33,9012.878,17,8.7694152,29.245839,22.192337,29.298211,55.540508,168
1387,35,7015.5042,19,8.3832107,43.961105,20.462072,29.750975,58.993083,114
1141,28,5713.1796,12,7.966593,30.917979,20.98161,29.481298,44.912658,75
1031,35,5099.155,15,6.5843627,46.136758,19.200738,28.079171,54.468069,51
2194,34,7977.7565,12,7.8128322,28.670285,21.466216,33.175717,62.27434,313
622,30,7177.9904,9,8.9649403,31.486776,21.712227,30.59666,41.357243,66
1195,33,5107.898,15,7.6426328,24.518196,19.676476,34.002175,52.870032,109
216,37,6779.6382,9,7.6356838,46.352071,19.807152,30.668932,46.69418,30
2052,37,5275.7922,15,6.2998172,40.120887,18.567139,32.443198,67.087627,170
1895,33,5672.6593,18,9.0630843,29.983808,20.08005,31.256563,58.638277,165
2203,35,3709.6491,24,9.1527485,24.418611,17.792029,29.712259,64.816066,115
764,36,6625.299,14,7.0211618,45.617807,19.915379,32.353572,54.630783,71
1359,37,7716.517,11,7.5634067,27.949782,20.633241,28.876318,60.958246,156
1470,36,4522.9528,18,8.1240259,32.917431,18.264843,33.911555,60.963125,118
438,34,5415.6908,5,6.1984986,47.951598,19.501477,32.564752,46.697668,54
433,34,7417.7156,13,7.838268,37.051971,21.126236,31.042353,45.325693,43
967,39,3663.6293,17,6.8891504,41.758103,16.568169,33.922286,60.629618,68
2608,34,9942.0114,22,7.6664853,18.840761,22.6453,31.155653,64.885626,446
3486,37,9812.9315,25,11.009225,22.01136,21.999348,29.280306,74.360155,608
1535,40,4818.3058,16,10.267902,28.431318,17.330181,31.206684,67.267218,78
461,36,4469.164,8,6.7485401,34.31904,18.405575,31.959914,49.010936,35
1622,33,6494.9394,15,8.3968395,32.357887,20.575715,28.767902,57.381702,135
1718,32,6140.9657,19,8.1601844,27.31169,20.670002,29.526531,55.386781,149
1337,36,6812.9561,16,6.6419926,31.757804,20.268804,32.426189,58.889042,124
1543,31,7265.2162,16,7.2812077,25.70842,21.517889,32.062125,53.200549,152
414,36,7864.897,14,7.6419104,46.226599,20.952153,33.650478,48.678854,52
541,36,4379.2308,1,8.8920353,43.524386,18.312322,30.038196,50.328172,18
2088,36,5992.475,19,9.015892,19.793809,19.591989,29.337994,64.856874,190
